credit_score,annual_income,loan_amount,loan_term_months,employment_status,property_ownership,debt_to_income_ratio,num_dependents,monthly_income,estimated_monthly_payment,total_dti,loan_eligibility
721,116250,42694,36,Unemployed,Mortgage,0.0094665675137993,3,9687.5,1337.87,0.1476,1
565,138714,29510,36,Employed,Mortgage,0.3642538770823889,1,11559.5,924.74,0.4443,0
622,186857,9604,60,Employed,Own,0.5727380248004865,3,15571.42,194.73,0.5852,0
459,190995,29666,24,Employed,Rent,0.0097293801532938,4,15916.25,1341.71,0.094,0
613,139254,7643,36,Employed,Mortgage,0.5383440348920359,0,11604.5,239.5,0.559,0
624,193380,28138,84,Employed,Rent,0.2125389262560989,3,16115.0,438.56,0.2398,0
386,76431,24474,84,Employed,Own,0.4639178413499402,4,6369.25,381.46,0.5238,0
669,28539,37035,36,Unemployed,Mortgage,0.214343866058138,3,2378.25,1160.54,0.7023,0
419,100135,11341,36,Employed,Mortgage,0.40096953600621,3,8344.58,355.39,0.4436,0
382,42851,19791,60,Employed,Mortgage,0.0698323727302902,0,3570.92,401.29,0.1822,0
600,137475,18684,120,Employed,Mortgage,0.2771836808849716,1,11456.25,226.69,0.297,0
750,142403,6451,36,Employed,Rent,0.4668261105332542,0,11866.92,202.15,0.4839,1
764,193762,30437,60,Employed,Own,0.3044904392861665,1,16146.83,617.15,0.3427,1
830,53054,14135,120,Employed,Rent,0.199853902375079,5,4421.17,171.5,0.2386,1
419,37231,25003,24,Employed,Rent,0.5297189476661328,4,3102.58,1130.82,0.8942,0
735,99745,27146,36,Retired,Rent,0.0026975825965606,5,8312.08,850.66,0.105,1
562,28035,47367,36,Employed,Own,0.0587515173746846,0,2336.25,1484.31,0.6941,0
774,64511,3508,24,Employed,Mortgage,0.5742382451712258,4,5375.92,158.66,0.6038,0
331,194008,24889,12,Employed,Mortgage,0.0291957218106727,2,16167.33,2165.06,0.1631,0
713,119773,9868,24,Employed,Mortgage,0.3318262194564171,3,9981.08,446.3,0.3765,1
404,177189,26438,60,Employed,Rent,0.0339553709104158,4,14765.75,536.07,0.0703,0
748,70050,44775,12,Retired,Rent,0.59771476451549,1,5837.5,3894.91,1.2649,0
469,146677,12169,36,Employed,Mortgage,0.3804422234979305,3,12223.08,381.33,0.4116,0
503,169362,48823,84,Employed,Own,0.0608809703033731,5,14113.5,760.97,0.1148,0
562,148796,13108,84,Employed,Own,0.5834281566076701,5,12399.67,204.3,0.5999,0
800,152306,31755,84,Self-employed,Rent,0.3019243284962667,1,12692.17,494.94,0.3409,1
525,174004,9414,36,Employed,Own,0.1467011210057892,2,14500.33,295.0,0.167,0
488,196606,32479,24,Employed,Own,0.4813060193114744,0,16383.83,1468.94,0.571,0
435,129425,26245,36,Employed,Rent,0.0639121687688153,3,10785.42,822.42,0.1402,0
463,182486,45306,84,Self-employed,Rent,0.2464148582044591,3,15207.17,706.15,0.2929,0
330,195444,10754,60,Employed,Mortgage,0.0568643052964855,0,16287.0,218.05,0.0703,0
619,184168,31149,36,Self-employed,Mortgage,0.0050417996107336,3,15347.33,976.1,0.0686,0
360,80575,48270,84,Retired,Mortgage,0.3949836642778895,4,6714.58,752.35,0.507,0
753,144531,33297,120,Employed,Rent,0.2198480815637644,2,12044.25,403.98,0.2534,1
781,169373,7212,60,Self-employed,Rent,0.1050640657606976,0,14114.42,146.23,0.1154,1
412,93022,40615,12,Unemployed,Rent,0.0819926540422002,5,7751.83,3533.04,0.5378,0
740,163466,30317,60,Retired,Rent,0.0294306880171209,5,13622.17,614.72,0.0746,1
533,109338,21765,60,Employed,Mortgage,0.5418536136154178,5,9111.5,441.32,0.5903,0
533,120570,14539,36,Unemployed,Own,0.3228617838044629,1,10047.5,455.6,0.3682,0
520,62291,49093,24,Self-employed,Mortgage,0.341016844999957,5,5190.92,2220.34,0.7688,0
692,136524,34526,84,Retired,Rent,0.188923257784706,1,11377.0,538.13,0.2362,1
773,109800,27393,12,Self-employed,Rent,0.5844417983490414,5,9150.0,2382.87,0.8449,0
436,147848,30643,60,Employed,Rent,0.1638654413197419,2,12320.67,621.33,0.2143,0
426,89615,31372,12,Self-employed,Rent,0.5424419845434665,5,7467.92,2729.0,0.9079,0
670,139739,37147,84,Employed,Rent,0.5191591854978108,1,11644.92,578.98,0.5689,1
596,159997,9465,120,Self-employed,Rent,0.3304531906150676,5,13333.08,114.84,0.3391,0
794,80978,18818,36,Employed,Mortgage,0.5810913780155424,4,6748.17,589.69,0.6685,0
606,146113,24892,24,Employed,Rent,0.5869827032312283,1,12176.08,1125.8,0.6794,0
723,26114,3781,120,Self-employed,Mortgage,0.5553640195223639,4,2176.17,45.87,0.5764,0
678,41316,1942,36,Self-employed,Rent,0.1903852494285328,4,3443.0,60.86,0.2081,0
703,99374,34471,12,Employed,Mortgage,0.4243503344507024,5,8281.17,2998.58,0.7864,0
772,146321,32922,120,Employed,Rent,0.5405436011562339,4,12193.42,399.43,0.5733,1
767,152734,16047,36,Employed,Rent,0.535695662729194,2,12727.83,502.85,0.5752,1
515,72094,14758,84,Self-employed,Mortgage,0.1557485796405198,5,6007.83,230.02,0.194,0
699,89918,27934,36,Employed,Own,0.5811886145916908,1,7493.17,875.35,0.698,0
524,101787,44462,60,Employed,Rent,0.512956038349574,4,8482.25,901.53,0.6192,0
662,84585,3477,24,Employed,Rent,0.3775269886930579,0,7048.75,157.26,0.3998,1
621,47069,25040,60,Employed,Rent,0.2816971564469915,4,3922.42,507.72,0.4111,0
510,20419,42605,120,Self-employed,Mortgage,0.5627444796853166,2,1701.58,516.92,0.8665,0
812,178374,36075,12,Self-employed,Mortgage,0.111269352104816,5,14864.5,3138.11,0.3224,1
498,37097,10330,36,Employed,Mortgage,0.0468877304799259,2,3091.42,323.7,0.1516,0
363,36604,44789,36,Employed,Rent,0.5754432545892149,5,3050.33,1403.52,1.0356,0
477,85144,9471,12,Unemployed,Rent,0.489796819374252,3,7095.33,823.87,0.6059,0
390,156180,9351,60,Self-employed,Mortgage,0.0175982197039895,3,13015.0,189.6,0.0322,0
789,141576,2271,84,Self-employed,Rent,0.1927921088030578,4,11798.0,35.4,0.1958,1
423,158725,38257,12,Employed,Mortgage,0.3107864815468035,1,13227.08,3327.92,0.5624,0
446,86172,35523,84,Employed,Mortgage,0.0378352850116961,0,7181.0,553.67,0.1149,0
647,31523,15766,24,Retired,Own,0.5335072414248699,3,2626.92,713.05,0.8049,0
737,86105,46298,12,Employed,Rent,0.2018265877947548,2,7175.42,4027.39,0.7631,0
829,61677,42002,24,Self-employed,Mortgage,0.570739368144872,4,5139.75,1899.64,0.9403,0
598,164001,1620,36,Unemployed,Rent,0.2539520088625054,5,13666.75,50.76,0.2577,0
791,53076,14308,60,Employed,Mortgage,0.2201067800784341,1,4423.0,290.11,0.2857,1
334,161295,24315,12,Employed,Mortgage,0.1484298034194227,5,13441.25,2115.12,0.3058,0
671,49639,13423,84,Self-employed,Mortgage,0.2422033057759052,2,4136.58,209.21,0.2928,0
795,143406,16327,24,Employed,Mortgage,0.3556252233853328,0,11950.5,738.43,0.4174,1
345,128485,23376,12,Employed,Own,0.5229906175013469,4,10707.08,2033.44,0.7129,0
844,21320,46538,36,Employed,Mortgage,0.289208758924545,2,1776.67,1458.33,1.11,0
823,134627,21140,60,Unemployed,Mortgage,0.2211115513196644,5,11218.92,428.64,0.2593,1
578,52232,5703,12,Employed,Rent,0.2932782860864498,3,4352.67,496.1,0.4073,0
519,160975,22286,84,Self-employed,Rent,0.4712149715285697,0,13414.58,347.35,0.4971,0
491,166500,37381,36,Retired,Rent,0.5281490296483347,1,13875.0,1171.38,0.6126,0
391,53555,46849,36,Self-employed,Rent,0.0043422539254477,5,4462.92,1468.08,0.3333,0
308,153929,1946,36,Employed,Rent,0.3966177411895598,1,12827.42,60.98,0.4014,0
547,163555,9586,84,Employed,Rent,0.5390438198441032,0,13629.58,149.41,0.55,0
336,125033,23126,12,Retired,Mortgage,0.5170132554635988,3,10419.42,2011.69,0.7101,0
458,29739,33253,120,Employed,Mortgage,0.4597374419003279,4,2478.25,403.45,0.6225,0
778,123898,2415,84,Employed,Mortgage,0.3909407622797704,3,10324.83,37.64,0.3946,1
428,29043,2550,24,Employed,Own,0.5832784610091108,3,2420.25,115.33,0.6309,0
515,178761,10133,120,Employed,Rent,0.3204764430140348,2,14896.75,122.94,0.3287,0
771,59266,20334,36,Self-employed,Own,0.0040609377874076,3,4938.83,637.19,0.1331,1
720,154371,14062,24,Employed,Own,0.347113634392148,3,12864.25,635.99,0.3966,1
406,155438,22199,12,Employed,Rent,0.4379217187678615,0,12953.17,1931.06,0.587,0
508,131010,12016,120,Employed,Mortgage,0.520851362948811,4,10917.5,145.79,0.5342,0
412,127633,36185,24,Employed,Mortgage,0.1552611092395989,4,10636.08,1636.55,0.3091,0
535,112687,33471,36,Employed,Own,0.4071238519157314,2,9390.58,1048.86,0.5188,0
817,66149,39086,60,Employed,Rent,0.2258529549415027,0,5512.42,792.52,0.3696,1
562,124559,41364,24,Employed,Mortgage,0.4543394418068274,4,10379.92,1870.78,0.6346,0
741,193256,10212,24,Employed,Own,0.2015692327385875,4,16104.67,461.86,0.2302,1
819,119935,40046,84,Employed,Mortgage,0.0569793853748617,4,9994.58,624.17,0.1194,1
659,27545,17318,24,Unemployed,Own,0.0378121256340376,2,2295.42,783.25,0.379,0
353,111382,34959,36,Unemployed,Rent,0.5975567294691855,3,9281.83,1095.49,0.7156,0
398,178871,26973,12,Retired,Mortgage,0.57598601769969,0,14905.92,2346.34,0.7334,0
371,190259,37107,36,Employed,Own,0.3630510871677835,1,15854.92,1162.8,0.4364,0
461,38855,46926,60,Employed,Mortgage,0.3842154967071893,2,3237.92,951.49,0.6781,0
351,45573,3324,120,Employed,Rent,0.2730263790588809,0,3797.75,40.33,0.2836,0
334,149396,48364,24,Employed,Own,0.3909755457148082,4,12449.67,2187.37,0.5667,0
379,54441,13041,120,Unemployed,Own,0.3068738647584226,1,4536.75,158.22,0.3417,0
656,25279,19114,12,Employed,Own,0.1620939975865949,0,2106.58,1662.7,0.9514,0
316,148843,45363,120,Employed,Mortgage,0.1695553217899218,2,12403.58,550.38,0.2139,0
838,64177,14483,84,Self-employed,Rent,0.470159638628945,4,5348.08,225.74,0.5124,1
370,177087,30978,12,Self-employed,Own,0.5332626013744246,4,14757.25,2694.73,0.7159,0
575,76604,43137,24,Employed,Mortgage,0.1487450070534149,2,6383.67,1950.97,0.4544,0
837,119249,46760,120,Employed,Mortgage,0.2073145034817556,5,9937.42,567.33,0.2644,1
513,62146,11150,24,Employed,Own,0.0393641002636322,5,5178.83,504.28,0.1367,0
383,145607,33963,84,Employed,Rent,0.4988691712098437,4,12133.92,529.35,0.5425,0
622,29077,43371,120,Self-employed,Rent,0.0615016897084423,1,2423.08,526.21,0.2787,0
343,117710,23265,36,Employed,Mortgage,0.3156836767508027,3,9809.17,729.04,0.39,0
534,162662,37999,60,Employed,Own,0.4854389758513813,1,13555.17,770.48,0.5423,0
385,165003,3823,36,Employed,Own,0.5985328066998841,4,13750.25,119.8,0.6072,0
459,167498,33715,120,Self-employed,Own,0.4815246781443984,0,13958.17,409.06,0.5108,0
695,35024,19784,84,Self-employed,Mortgage,0.1225190032710138,0,2918.67,308.36,0.2282,0
712,58254,5081,24,Self-employed,Own,0.1889672853582827,5,4854.5,229.8,0.2363,1
818,73045,10856,120,Employed,Own,0.1867662093307733,3,6087.08,131.71,0.2084,1
408,106993,29435,36,Retired,Mortgage,0.3557868019972481,0,8916.08,922.39,0.4592,0
425,102155,37264,84,Retired,Rent,0.3533828612806797,4,8512.92,580.8,0.4216,0
374,185434,11215,12,Employed,Mortgage,0.2219793397197372,4,15452.83,975.58,0.2851,0
518,180923,36518,120,Employed,Own,0.3538036133789753,3,15076.92,443.06,0.3832,0
340,63462,13021,24,Self-employed,Rent,0.2286295383792389,2,5288.5,588.9,0.34,0
777,121843,39527,84,Employed,Mortgage,0.0929738123697146,3,10153.58,616.08,0.1536,1
342,176730,25629,24,Unemployed,Rent,0.2923993526083736,2,14727.5,1159.13,0.3711,0
345,177878,21402,84,Self-employed,Rent,0.2364523864046446,1,14823.17,333.58,0.259,0
634,54378,36338,84,Employed,Mortgage,0.1215367510395657,4,4531.5,566.37,0.2465,0
433,62577,15004,84,Employed,Rent,0.5225573303988623,2,5214.75,233.86,0.5674,0
491,121284,18977,12,Employed,Mortgage,0.3070333769220366,4,10107.0,1650.78,0.4704,0
488,61200,27370,12,Self-employed,Mortgage,0.183611138254174,4,5100.0,2380.87,0.6504,0
349,97921,28890,60,Self-employed,Mortgage,0.3272953651412021,1,8160.08,585.79,0.3991,0
624,146638,27944,36,Unemployed,Rent,0.1515735956199651,4,12219.83,875.66,0.2232,0
446,186493,15598,24,Employed,Rent,0.1240095017533054,0,15541.08,705.46,0.1694,0
637,101498,26334,84,Employed,Own,0.2881599794772379,5,8458.17,410.45,0.3367,0
585,151160,41701,84,Unemployed,Rent,0.596193806244613,4,12596.67,649.96,0.6478,0
616,92442,7132,120,Employed,Mortgage,0.0886778100034398,1,7703.5,86.53,0.0999,0
689,72269,39873,120,Unemployed,Own,0.3687978303025322,3,6022.42,483.77,0.4491,1
306,193754,27701,60,Employed,Own,0.3218148210981373,0,16146.17,561.68,0.3566,0
759,131361,23448,84,Employed,Rent,0.3737972268562284,3,10946.75,365.47,0.4072,1
429,156085,30144,12,Employed,Rent,0.2492408138847105,0,13007.08,2622.18,0.4508,0
663,45194,12521,120,Employed,Rent,0.3773943972722277,3,3766.17,151.91,0.4177,0
737,57550,18805,60,Unemployed,Mortgage,0.5661921758377237,3,4795.83,381.3,0.6457,0
386,140527,18004,12,Employed,Own,0.0981656329185063,0,11710.58,1566.14,0.2319,0
337,45414,5041,84,Employed,Mortgage,0.1687155703677401,0,3784.5,78.57,0.1895,0
535,150255,34375,24,Self-employed,Own,0.1646130607902269,5,12521.25,1554.69,0.2888,0
722,64909,19148,84,Employed,Own,0.3314319415607601,3,5409.08,298.44,0.3866,1
523,57062,49933,36,Self-employed,Rent,0.3345279805194527,5,4755.17,1564.72,0.6636,0
434,60249,15939,60,Employed,Rent,0.51500453826387,3,5020.75,323.19,0.5794,0
309,41142,13002,84,Employed,Own,0.1035485423333099,2,3428.5,202.65,0.1627,0
660,152824,49680,24,Employed,Rent,0.3612486063965553,4,12735.33,2246.89,0.5377,1
694,35745,5945,84,Retired,Own,0.1799318294822899,0,2978.75,92.66,0.211,0
754,61007,11457,12,Employed,Mortgage,0.5449103553734252,3,5083.92,996.63,0.7409,0
321,140881,9111,24,Self-employed,Rent,0.1793764362284698,3,11740.08,412.07,0.2145,0
419,61415,38144,12,Employed,Own,0.0216030931332161,5,5117.92,3318.09,0.6699,0
539,43509,1901,24,Self-employed,Rent,0.5057336324752992,4,3625.75,85.98,0.5294,0
321,46340,14677,84,Self-employed,Mortgage,0.1531564347659353,2,3861.67,228.76,0.2124,0
639,167782,4700,84,Employed,Rent,0.4335596334799879,4,13981.83,73.26,0.4388,0
395,123139,25971,24,Employed,Mortgage,0.3039459481778138,5,10261.58,1174.6,0.4184,0
302,106315,49133,12,Employed,Own,0.4423562256893047,3,8859.58,4274.0,0.9248,0
698,44515,22712,120,Employed,Rent,0.2935527750527583,0,3709.58,275.56,0.3678,0
440,196158,16297,120,Employed,Mortgage,0.4027259327304771,3,16346.5,197.73,0.4148,0
435,111154,28396,120,Self-employed,Mortgage,0.2331148166041487,3,9262.83,344.52,0.2703,0
313,112382,36002,24,Employed,Rent,0.1974338021271304,0,9365.17,1628.27,0.3713,0
509,172928,18244,36,Employed,Rent,0.4733017002132326,2,14410.67,571.7,0.513,0
456,182448,42022,84,Employed,Rent,0.0542671480901543,3,15204.0,654.96,0.0973,0
462,153169,27460,120,Employed,Own,0.5042760355872562,5,12764.08,333.17,0.5304,0
512,67681,43925,84,Retired,Own,0.202081986912148,2,5640.08,684.62,0.3235,0
315,76469,33610,12,Employed,Rent,0.0551278687571338,1,6372.42,2923.68,0.5139,0
784,137687,16712,84,Employed,Own,0.1049796857066863,0,11473.92,260.48,0.1277,1
414,76864,41792,24,Retired,Own,0.524144681039221,0,6405.33,1890.14,0.8192,0
825,129382,8263,84,Retired,Mortgage,0.2147338940770408,2,10781.83,128.79,0.2267,1
677,142776,20122,36,Employed,Rent,0.5308099504775707,5,11898.0,630.55,0.5838,1
328,158867,25832,84,Employed,Rent,0.0487275461157311,0,13238.92,402.62,0.0791,0
303,34020,45236,36,Employed,Own,0.1612687037985079,5,2835.0,1417.53,0.6613,0
830,190782,12935,36,Employed,Mortgage,0.3340446678456706,4,15898.5,405.34,0.3595,1
327,183434,33728,60,Self-employed,Mortgage,0.4142748856966112,0,15286.17,683.88,0.459,0
417,109468,42027,12,Employed,Own,0.2936559067497601,4,9122.33,3655.86,0.6944,0
593,34294,43193,120,Self-employed,Own,0.0359978940055208,0,2857.83,524.05,0.2194,0
714,55165,39783,84,Employed,Rent,0.3314235153904929,0,4597.08,620.07,0.4663,1
845,139345,24448,120,Employed,Rent,0.36728529499291,4,11612.08,296.62,0.3928,1
512,192285,34825,24,Self-employed,Own,0.2931881841742522,5,16023.75,1575.04,0.3915,0
710,184123,16234,84,Employed,Mortgage,0.0078893146495284,0,15343.58,253.03,0.0244,1
811,154405,43435,84,Retired,Mortgage,0.1878181514579715,5,12867.08,676.99,0.2404,1
762,97273,25224,24,Employed,Mortgage,0.0695108731712044,1,8106.08,1140.81,0.2102,1
608,199583,24197,84,Employed,Mortgage,0.3987306592185358,0,16631.92,377.14,0.4214,0
332,173539,38061,120,Employed,Own,0.3069711457832109,4,14461.58,461.78,0.3389,0
645,28589,15286,24,Self-employed,Rent,0.0573701388915553,2,2382.42,691.34,0.3476,0
383,71680,23211,12,Self-employed,Own,0.548421614669192,0,5973.33,2019.09,0.8864,0
314,120691,13570,120,Employed,Rent,0.4944992780137226,1,10057.58,164.64,0.5109,0
484,111086,48469,120,Employed,Own,0.0803712558036435,3,9257.17,588.06,0.1439,0
554,94494,31115,120,Employed,Own,0.5069779205915026,1,7874.5,377.51,0.5549,0
767,60823,49489,12,Employed,Rent,0.4035005713755444,4,5068.58,4304.97,1.2528,0
551,199770,12098,12,Employed,Mortgage,0.0395232212138754,1,16647.5,1052.39,0.1027,0
832,94467,5225,12,Self-employed,Mortgage,0.390760216289021,3,7872.25,454.51,0.4485,1
430,117811,23938,36,Employed,Rent,0.4439132994470802,2,9817.58,750.13,0.5203,0
525,61991,23385,60,Employed,Mortgage,0.5742663138825554,4,5165.92,474.16,0.6661,0
647,135168,44163,24,Self-employed,Mortgage,0.0645589357057212,1,11264.0,1997.37,0.2419,0
733,87697,20345,120,Employed,Own,0.3433178394616081,2,7308.08,246.84,0.3771,1
812,83021,46716,84,Self-employed,Rent,0.0591359081073975,1,6918.42,728.13,0.1644,1
513,127902,49202,36,Employed,Own,0.2288364959885738,0,10658.5,1541.81,0.3735,0
329,58253,40878,120,Employed,Rent,0.1173714801332906,5,4854.42,495.96,0.2195,0
708,56057,47576,120,Retired,Own,0.3103855058454287,5,4671.42,577.23,0.434,1
686,62264,45837,84,Self-employed,Rent,0.0937303443751376,2,5188.67,714.43,0.2314,1
709,68948,9123,24,Unemployed,Mortgage,0.1764348928751426,2,5745.67,412.61,0.2482,1
538,188326,37162,60,Unemployed,Mortgage,0.3054867731491968,2,15693.83,753.51,0.3535,0
332,121024,6556,84,Employed,Own,0.1463479354406249,3,10085.33,102.18,0.1565,0
449,36250,2216,120,Employed,Own,0.3072510981581229,1,3020.83,26.89,0.3162,0
670,101102,20864,84,Employed,Own,0.141548735870696,0,8425.17,325.19,0.1801,1
631,34319,39741,36,Employed,Mortgage,0.1044984011490165,3,2859.92,1245.34,0.5399,0
300,34318,43912,24,Employed,Rent,0.4213260550609064,2,2859.83,1986.02,1.1158,0
758,43865,1221,120,Employed,Own,0.5944403143386187,5,3655.42,14.81,0.5985,0
585,160775,35316,12,Employed,Own,0.264467737183793,1,13397.92,3072.08,0.4938,0
602,67399,45805,12,Self-employed,Mortgage,0.5009669592658499,0,5616.58,3984.5,1.2104,0
459,40188,49775,12,Employed,Own,0.1752654979697731,4,3349.0,4329.85,1.4681,0
392,64289,17612,36,Self-employed,Mortgage,0.3649650513297062,4,5357.42,551.9,0.468,0
628,92742,37502,120,Employed,Rent,0.5324003934112788,0,7728.5,455.0,0.5913,0
642,50788,12098,12,Employed,Own,0.4722616263009759,1,4232.33,1052.39,0.7209,0
340,142592,7339,12,Employed,Mortgage,0.4250971210618494,1,11882.67,638.41,0.4788,0
366,78475,1474,60,Unemployed,Mortgage,0.3366778217746003,0,6539.58,29.89,0.3412,0
576,58680,27953,12,Employed,Own,0.2250270270215276,0,4890.0,2431.59,0.7223,0
596,61029,43036,60,Self-employed,Rent,0.453013212223701,2,5085.75,872.61,0.6246,0
849,56237,23121,120,Self-employed,Rent,0.46758073754581,5,4686.42,280.52,0.5274,1
717,121752,31555,12,Self-employed,Own,0.1886683106922382,1,10146.0,2744.92,0.4592,1
458,34298,43057,24,Self-employed,Rent,0.0778034963621389,5,2858.17,1947.35,0.7591,0
766,129123,16578,84,Employed,Mortgage,0.4122340003977572,0,10760.25,258.39,0.4362,1
651,85106,23490,12,Self-employed,Own,0.4547649655354355,3,7092.17,2043.36,0.7429,0
472,159749,48820,36,Employed,Rent,0.1816717828915041,2,13312.42,1529.84,0.2966,0
306,49826,19332,24,Unemployed,Rent,0.4182390291339046,1,4152.17,874.33,0.6288,0
602,112786,18521,24,Unemployed,Mortgage,0.5063361661387493,5,9398.83,837.65,0.5955,0
462,51374,40740,12,Employed,Mortgage,0.3708376033604122,0,4281.17,3543.91,1.1986,0
342,45186,16315,12,Employed,Rent,0.3497452878145853,2,3765.5,1419.22,0.7266,0
556,48724,29771,36,Self-employed,Own,0.2490387354846483,1,4060.33,932.91,0.4788,0
793,118610,4632,60,Self-employed,Mortgage,0.4546549692698042,1,9884.17,93.92,0.4642,1
829,65096,2450,60,Employed,Rent,0.0690316868105134,2,5424.67,49.68,0.0782,1
552,86004,31363,60,Employed,Own,0.1329102616475786,4,7167.0,635.93,0.2216,0
468,77586,47937,36,Employed,Mortgage,0.2110491874537274,1,6465.5,1502.17,0.4434,0
510,105891,5126,24,Employed,Rent,0.4903276058380353,1,8824.25,231.84,0.5166,0
742,193935,10474,12,Unemployed,Mortgage,0.5145883660793997,2,16161.25,911.12,0.571,1
445,125090,6671,12,Employed,Rent,0.3129349594440394,3,10424.17,580.3,0.3686,0
765,193286,29677,120,Employed,Mortgage,0.4435249626856984,1,16107.17,360.06,0.4659,1
422,51273,39263,12,Employed,Own,0.1328275503880923,4,4272.75,3415.43,0.9322,0
559,189337,1434,36,Employed,Mortgage,0.0251773059046505,0,15778.08,44.94,0.028,0
502,172824,15377,36,Unemployed,Own,0.2267395362026621,1,14402.0,481.86,0.2602,0
712,70678,32070,60,Self-employed,Mortgage,0.1633974941341132,5,5889.83,650.26,0.2738,1
638,176106,15514,36,Employed,Rent,0.1152817150735119,5,14675.5,486.15,0.1484,0
645,104621,3756,84,Employed,Own,0.2972089218453707,1,8718.42,58.54,0.3039,0
350,25628,49017,36,Employed,Own,0.3933035028711808,0,2135.67,1536.01,1.1125,0
787,31746,44025,36,Unemployed,Rent,0.05113088848434,5,2645.5,1379.58,0.5726,0
439,90577,32906,84,Employed,Own,0.0120027821668047,4,7548.08,512.88,0.08,0
811,43905,23975,24,Employed,Mortgage,0.0066215851603035,1,3658.75,1084.32,0.303,0
476,108294,19070,60,Unemployed,Rent,0.1409075508056421,4,9024.5,386.67,0.1838,0
